id_denuncia,timestamp,fecha_hecho,tipo_denunciante,departamento,ciudad_localidad,referencia_lugar,url_mapa,latitud,longitud,categoria_codigo,categoria_label,subcategoria,motivo_original,descripcion_libre,recurrencia,urgencia,denuncia_previa,organismo_previo,adjunto_url,via_ingreso,fuente,año,mes,trimestre,semana_año,dia_semana,hora,mes_nombre
URY-201100066,2011-11-24,2011-11-24,,Canelones,Joanico,,,-34.5617,-56.5106,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2011,11,4,47,3,0,Nov
URY-201100078,2011-11-24,2011-11-24,,Canelones,Joanico,,,-34.3234,-56.3699,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2011,11,4,47,3,0,Nov
URY-201100079,2011-11-25,2011-11-25,,Rocha,Chuy,,,-34.4625,-54.3144,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,Arroyo Chuy.,,,,,,,historico_2010_2019,2011,11,4,47,4,0,Nov
URY-201100080,2011-11-29,2011-11-29,,Canelones,Las Piedras,,,-34.1392,-56.2324,CAT_03,Contaminación del aire,Olores,Olores,Criadero de cerdos Villa Foresti.,,,,,,,historico_2010_2019,2011,11,4,48,1,0,Nov
URY-201100082,2011-12-02,2011-12-02,,Paysandú,,,,-32.1394,-57.9922,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Contaminación Arroyo Mataojo.,,,,,,,historico_2010_2019,2011,12,4,48,4,0,Dec
URY-201100081,2011-12-02,2011-12-02,,Montevideo,,,,-34.9082,-55.9934,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Quema de residuos de goma. Ingopan.,,,,,,,historico_2010_2019,2011,12,4,48,4,0,Dec
URY-201100083,2011-12-05,2011-12-05,,Maldonado,,,,-34.9257,-54.9376,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2011,12,4,49,0,0,Dec
URY-201100084,2011-12-12,2011-12-12,,Montevideo,,,,-34.9731,-55.9122,CAT_05,Residuos y basura,Residuos,Residuos,,,,,,,,historico_2010_2019,2011,12,4,50,0,0,Dec
URY-201200001,2012-01-02,2012-01-02,,Montevideo,Tres Ombues,,,-34.9894,-55.8709,CAT_05,Residuos y basura,Residuos,Residuos,,,,,,,,historico_2010_2019,2012,1,1,1,0,0,Jan
URY-201200002,2012-01-02,2012-01-02,,Montevideo,Punta de Rieles,,,-34.9521,-56.1401,CAT_05,Residuos y basura,Residuos,Residuos,Basura Cañada La Chacarita (IMM).,,,,,,,historico_2010_2019,2012,1,1,1,0,0,Jan
URY-201200003,2012-01-04,2012-01-04,,Paysandú,,,,-31.9583,-57.995,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Reclamo de vecinos referente a combustión de empresa.,,,,,,,historico_2010_2019,2012,1,1,1,2,0,Jan
URY-201200004,2012-01-04,2012-01-04,,San José,,,,-34.2917,-57.2213,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,1,1,1,2,0,Jan
URY-201200005,2012-01-10,2012-01-10,,Soriano,Cardona,,,-33.5772,-58.0682,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,(reiteración),,,,,,,historico_2010_2019,2012,1,1,2,1,0,Jan
URY-201200006,2012-01-12,2012-01-12,,Colonia,Carmelo,,,-34.5909,-57.8042,CAT_05,Residuos y basura,Residuos,Residuos,Varadero de Carmelo (DNH; MTOP).,,,,,,,historico_2010_2019,2012,1,1,2,3,0,Jan
URY-201200007,2012-01-13,2012-01-13,,San José,Kiyu,,,-34.1724,-56.5377,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Particular.,,,,,,,historico_2010_2019,2012,1,1,2,4,0,Jan
URY-201200008,2012-01-19,2012-01-19,,Paysandú,Casablanca,,,-32.2618,-58.0313,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Frigorífico.,,,,,,,historico_2010_2019,2012,1,1,3,3,0,Jan
URY-201200009,2012-01-30,2012-01-30,,Montevideo,,,,-35.0104,-56.1795,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,1,1,5,0,0,Jan
URY-201200010,2012-02-01,2012-02-01,,Canelones,San Jose de Carrasco,,,-34.7928,-56.5052,CAT_03,Contaminación del aire,Olores,Olores,Shopping Costa Urbana.,,,,,,,historico_2010_2019,2012,2,1,5,2,0,Feb
URY-201200011,2012-02-02,2012-02-02,,Lavalleja,Minas,,,-34.3019,-55.1097,CAT_03,Contaminación del aire,Olores,Olores,Recarga de garrafas.,,,,,,,historico_2010_2019,2012,2,1,5,3,0,Feb
URY-201200012,2012-02-02,2012-02-02,,Canelones,Las Piedras,,,-34.4325,-56.1819,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,2,1,5,3,0,Feb
URY-201200013,2012-02-09,2012-02-09,,Salto,,,,-31.2751,-57.8002,CAT_05,Residuos y basura,Residuos,Residuos,Frigorífico,,,,,,,historico_2010_2019,2012,2,1,6,3,0,Feb
URY-201200014,2012-02-10,2012-02-10,,Treinta y Tres,,,,-33.4973,-54.2098,CAT_03,Contaminación del aire,Olores,Olores,Agroindustrial del Este.,,,,,,,historico_2010_2019,2012,2,1,6,4,0,Feb
URY-201200015,2012-02-10,2012-02-10,,Colonia,,,,-34.3922,-57.7408,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,Cantera km.162 Ruta1.,,,,,,,historico_2010_2019,2012,2,1,6,4,0,Feb
URY-201200016,2012-02-16,2012-02-16,,San José,,,,-34.3904,-56.9888,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,2,1,7,3,0,Feb
URY-201200017,2012-02-23,2012-02-23,,Salto,,,,-31.1844,-57.9636,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,2,1,8,3,0,Feb
URY-201200018,2012-02-27,2012-02-27,,Canelones,Pando,,,-34.8436,-56.2752,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,,,,,,,,historico_2010_2019,2012,2,1,9,0,0,Feb
URY-201200019,2012-03-01,2012-03-01,,Soriano,Cardona,,,-33.7066,-58.1215,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Tambo. Pozo escuela Cardona.,,,,,,,historico_2010_2019,2012,3,1,9,3,0,Mar
URY-201200020,2012-03-01,2012-03-01,,Montevideo,,,,-34.7279,-56.3603,CAT_07,Contaminación sonora,Ruido,Ruido,Fábrica de carros.,,,,,,,historico_2010_2019,2012,3,1,9,3,0,Mar
URY-201200021,2012-03-02,2012-03-02,,Maldonado,,,,-34.8873,-54.9307,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Relleno de Laguna del Diario.,,,,,,,historico_2010_2019,2012,3,1,9,4,0,Mar
URY-201200024,2012-03-02,2012-03-02,,Montevideo,La Aguada,,,-34.8975,-55.683,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,3,1,9,4,0,Mar
URY-201200023,2012-03-02,2012-03-02,,Colonia,Juan Lacaze ,,,-34.4372,-57.7204,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,3,1,9,4,0,Mar
URY-201200022,2012-03-02,2012-03-02,,Montevideo,Manga,,,-34.7445,-56.0891,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,ANCAP Manga.,,,,,,,historico_2010_2019,2012,3,1,9,4,0,Mar
URY-201200025,2012-03-06,2012-03-06,,Salto,Nuevo Uruguay,,,-31.3912,-58.0394,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Ladrilleros.,,,,,,,historico_2010_2019,2012,3,1,10,1,0,Mar
URY-201200026,2012-03-07,2012-03-07,,San José,,,,-34.5663,-56.7462,CAT_05,Residuos y basura,Residuos,Residuos,Depósito de reciclaje.,,,,,,,historico_2010_2019,2012,3,1,10,2,0,Mar
URY-201200029,2012-03-09,2012-03-09,,Florida,,,,-34.075,-56.3295,CAT_05,Residuos y basura,Envases de plaguicidas,Envases de plaguicidas,"Disposición de envases de plaguicidas, vertedero Florida.",,,,,,,historico_2010_2019,2012,3,1,10,4,0,Mar
URY-201200028,2012-03-09,2012-03-09,,Canelones,Aguas Corrientes,,,-34.3899,-56.7498,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,Extracción de arena Río Santa Lucía.,,,,,,,historico_2010_2019,2012,3,1,10,4,0,Mar
URY-201200027,2012-03-09,2012-03-09,,Montevideo,,,,-34.8426,-55.7745,CAT_09,Otro problema ambiental,Sustancias peligrosas,Sustancias peligrosas,,,,,,,,historico_2010_2019,2012,3,1,10,4,0,Mar
URY-201200030,2012-03-12,2012-03-12,,Treinta y Tres,,,,-33.0781,-54.3154,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,3,1,11,0,0,Mar
URY-201200031,2012-03-12,2012-03-12,,Artigas,,,,-30.5492,-56.436,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,3,1,11,0,0,Mar
URY-201200032,2012-03-13,2012-03-13,,Artigas,,,,-30.4418,-56.2983,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,3,1,11,1,0,Mar
URY-201200033,2012-03-13,2012-03-13,,Soriano,Mercedes,,,-33.3602,-58.037,CAT_09,Otro problema ambiental,Otros,Otros,UTE tendido de cables/ins. Nidera.,,,,,,,historico_2010_2019,2012,3,1,11,1,0,Mar
URY-201200034,2012-03-21,2012-03-21,,Tacuarembó,,,,-31.8018,-56.267,CAT_01,Fauna silvestre,Fauna,Fauna,Rincón de la Laguna.,,,,,,,historico_2010_2019,2012,3,1,12,2,0,Mar
URY-201200035,2012-03-26,2012-03-26,,Montevideo,,,,-34.8627,-56.2196,CAT_03,Contaminación del aire,Olores,Olores,Olor en ind. alimenticia.,,,,,,,historico_2010_2019,2012,3,1,13,0,0,Mar
URY-201200036,2012-03-27,2012-03-27,,Montevideo,La Aguada,,,-34.8012,-55.8298,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,3,1,13,1,0,Mar
URY-201200037,2012-03-29,2012-03-29,,Soriano,Egaña,,,-33.4904,-57.8244,CAT_05,Residuos y basura,Envases de plaguicidas,Envases de plaguicidas,Basurero local.,,,,,,,historico_2010_2019,2012,3,1,13,3,0,Mar
URY-201200038,2012-03-30,2012-03-30,,Montevideo,,,,-34.6283,-56.2128,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,3,1,13,4,0,Mar
URY-201200047,2012-04-05,2012-04-05,,Colonia,Juan Lacaze ,,,-34.3699,-57.9744,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,4,2,14,3,0,Apr
URY-201200039,2012-04-09,2012-04-09,,Florida,,,,-33.8701,-56.0043,CAT_05,Residuos y basura,Envases de plaguicidas,Envases de plaguicidas,Vertedero Municipal.,,,,,,,historico_2010_2019,2012,4,2,15,0,0,Apr
URY-201200040,2012-04-10,2012-04-10,,Montevideo,,,,-35.0491,-56.4201,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Obstrucción curso de agua.,,,,,,,historico_2010_2019,2012,4,2,15,1,0,Apr
URY-201200041,2012-04-17,2012-04-17,,Montevideo,,,,-34.957,-56.2913,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,4,2,16,1,0,Apr
URY-201200043,2012-04-30,2012-04-30,,Canelones,Solymar,,,-34.4853,-56.1525,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Vecino que funde aluminio.,,,,,,,historico_2010_2019,2012,4,2,18,0,0,Apr
URY-201200042,2012-04-30,2012-04-30,,Montevideo,,,,-34.9797,-55.8757,CAT_07,Contaminación sonora,Ruido,Ruido,Caldera del Pereira Rosell.,,,,,,,historico_2010_2019,2012,4,2,18,0,0,Apr
URY-201200045,2012-05-03,2012-05-03,,Montevideo,Las Acacias,,,-35.1469,-56.1026,CAT_05,Residuos y basura,Residuos,Residuos,,,,,,,,historico_2010_2019,2012,5,2,18,3,0,May
URY-201200046,2012-05-04,2012-05-04,,Paysandú,,,,-32.3692,-58.1562,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Aserrín.,,,,,,,historico_2010_2019,2012,5,2,18,4,0,May
URY-201200048,2012-05-05,2012-05-05,,Florida,Casupa,,,-34.0958,-56.2556,CAT_05,Residuos y basura,Residuos,Residuos,Junta Departamental de Casupá.,,,,,,,historico_2010_2019,2012,5,2,18,5,0,May
URY-201200050,2012-05-15,2012-05-15,,Montevideo,Carrasco,,,-34.9833,-56.1021,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,5,2,20,1,0,May
URY-201200049,2012-05-17,2012-05-17,,Maldonado,,,,-35.007,-54.8816,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,Cantera.,,,,,,,historico_2010_2019,2012,5,2,20,3,0,May
URY-201200051,2012-05-25,2012-05-25,,Paysandú,,,,-32.2724,-58.1079,CAT_05,Residuos y basura,Envases de plaguicidas,Envases de plaguicidas,Dist. Empresas Guichon.,,,,,,,historico_2010_2019,2012,5,2,21,4,0,May
URY-201200052,2012-05-25,2012-05-25,,Montevideo,,,,-34.7497,-56.1743,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Instalación de curtiembre.,,,,,,,historico_2010_2019,2012,5,2,21,4,0,May
URY-201200053,2012-05-31,2012-05-31,,Artigas,Bella Union,,,-30.4397,-56.4271,CAT_05,Residuos y basura,Residuos,Residuos,Vertedero.,,,,,,,historico_2010_2019,2012,5,2,22,3,0,May
URY-201200054,2012-06-07,2012-06-07,,Rivera,Rivera,,,-30.8532,-55.5134,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Vertido industria.,,,,,,,historico_2010_2019,2012,6,2,23,3,0,Jun
URY-201200055,2012-06-08,2012-06-08,,Salto,,,,-31.3889,-57.9447,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Caño Colector de OSE.,,,,,,,historico_2010_2019,2012,6,2,23,4,0,Jun
URY-201200056,2012-06-12,2012-06-12,,Paysandú,,,,-32.6125,-58.1298,CAT_09,Otro problema ambiental,Sustancias peligrosas,Sustancias peligrosas,Tanques de fert. líquido.,,,,,,,historico_2010_2019,2012,6,2,24,1,0,Jun
URY-201200057,2012-06-18,2012-06-18,,Maldonado,,,,-34.9922,-54.9859,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Corte de vegetación duna.,,,,,,,historico_2010_2019,2012,6,2,25,0,0,Jun
URY-201200059,2012-06-28,2012-06-28,,Canelones,Suarez,,,-34.4034,-56.1898,CAT_09,Otro problema ambiental,Sustancias peligrosas,Sustancias peligrosas,,,,,,,,historico_2010_2019,2012,6,2,26,3,0,Jun
URY-201200060,2012-06-28,2012-06-28,,Paysandú,Guichon,,,-32.261,-58.2945,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,6,2,26,3,0,Jun
URY-201200062,2012-06-29,2012-06-29,,Rocha,La Coronilla,,,-34.7072,-54.4669,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,Extracción de arena.,,,,,,,historico_2010_2019,2012,6,2,26,4,0,Jun
URY-201200061,2012-06-29,2012-06-29,,Salto,Salto,,,-31.6289,-57.9634,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,6,2,26,4,0,Jun
URY-201200065,2012-07-03,2012-07-03,,Canelones,Suarez,,,-34.3506,-56.5782,CAT_09,Otro problema ambiental,Sustancias peligrosas,Sustancias peligrosas,,,,,,,,historico_2010_2019,2012,7,3,27,1,0,Jul
URY-201200063,2012-07-03,2012-07-03,,Montevideo,,,,-34.7962,-55.8975,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,,,,,,,,historico_2010_2019,2012,7,3,27,1,0,Jul
URY-201200066,2012-07-06,2012-07-06,,Montevideo,,,,-34.9618,-56.4392,CAT_07,Contaminación sonora,Ruido,Ruido,UTE Central Batlle.,,,,,,,historico_2010_2019,2012,7,3,27,4,0,Jul
URY-201200067,2012-07-06,2012-07-06,,Rivera,,,,-30.8554,-55.4623,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,7,3,27,4,0,Jul
URY-201200068,2012-07-11,2012-07-11,,Lavalleja,Jose Pedro Varela,,,-34.3131,-55.0674,CAT_05,Residuos y basura,Residuos,Residuos,Vertedero.,,,,,,,historico_2010_2019,2012,7,3,28,2,0,Jul
URY-201200069,2012-07-12,2012-07-12,,Montevideo,,,,-34.9013,-56.5125,CAT_07,Contaminación sonora,Ruido,Ruido,IMM. Zala Zitarrosa Denuncia.,,,,,,,historico_2010_2019,2012,7,3,28,3,0,Jul
URY-201200070,2012-07-23,2012-07-23,,Soriano,Dolores,,,-33.8658,-57.8993,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,7,3,30,0,0,Jul
URY-201200071,2012-07-27,2012-07-27,,Colonia,Juan Lacaze ,,,-34.3997,-58.4984,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,7,3,30,4,0,Jul
URY-201200073,2012-07-27,2012-07-27,,Salto,,,,-31.6894,-57.7421,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,7,3,30,4,0,Jul
URY-201200072,2012-07-27,2012-07-27,,Canelones,,,,-34.4189,-55.9923,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Feedlot.,,,,,,,historico_2010_2019,2012,7,3,30,4,0,Jul
URY-201200074,2012-08-02,2012-08-02,,Canelones,Aguas Corrientes,,,-34.5927,-56.0957,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,"Playa de aguas corrientes, OSE.",,,,,,,historico_2010_2019,2012,8,3,31,3,0,Aug
URY-201200075,2012-08-03,2012-08-03,,Canelones,Suarez,,,-34.4206,-56.533,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,8,3,31,4,0,Aug
URY-201200076,2012-08-03,2012-08-03,,Treinta y Tres,,,,-32.8498,-54.3515,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,8,3,31,4,0,Aug
URY-201200077,2012-08-21,2012-08-21,,Florida,Florida,,,-34.0953,-56.1391,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Conjunto de viviendas La Lanera Piai.,,,,,,,historico_2010_2019,2012,8,3,34,1,0,Aug
URY-201200078,2012-08-21,2012-08-21,,Florida,Casupa,,,-34.1161,-56.2254,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Lavado de camiones Arr 2do Amarillo.,,,,,,,historico_2010_2019,2012,8,3,34,1,0,Aug
URY-201200079,2012-08-28,2012-08-28,,Montevideo,,,,-34.7844,-56.2186,CAT_03,Contaminación del aire,Olores,Olores,,,,,,,,historico_2010_2019,2012,8,3,35,1,0,Aug
URY-201200080,2012-09-05,2012-09-05,,Montevideo,,,,-35.0025,-55.9424,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,9,3,36,2,0,Sep
URY-201200081,2012-09-07,2012-09-07,,Canelones,Las Piedras,,,-34.3818,-56.3838,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,"Contaminación Cañada Piriz, El Colorado.",,,,,,,historico_2010_2019,2012,9,3,36,4,0,Sep
URY-201200083,2012-09-10,2012-09-10,,San José,San Jose de Mayo,,,-34.3724,-56.6948,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Planta de tratramiento vertedero de la ciudad.,,,,,,,historico_2010_2019,2012,9,3,37,0,0,Sep
URY-201200082,2012-09-10,2012-09-10,,Montevideo,,,,-34.8656,-56.0896,CAT_07,Contaminación sonora,Ruido,Ruido,,,,,,,,historico_2010_2019,2012,9,3,37,0,0,Sep
URY-201200085,2012-09-11,2012-09-11,,Treinta y Tres,,,,-33.1351,-54.3232,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,9,3,37,1,0,Sep
URY-201200084,2012-09-11,2012-09-11,,Montevideo,,,,-34.9132,-56.3492,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,ANCAP. Refinería.,,,,,,,historico_2010_2019,2012,9,3,37,1,0,Sep
URY-201200088,2012-09-12,2012-09-12,,Rocha,La Paloma,,,-34.5082,-54.4474,CAT_05,Residuos y basura,Residuos,Residuos,"Puerto La Paloma, dragado.",,,,,,,historico_2010_2019,2012,9,3,37,2,0,Sep
URY-201200086,2012-09-12,2012-09-12,,Treinta y Tres,,,,-32.9765,-54.1787,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,9,3,37,2,0,Sep
URY-201200087,2012-09-12,2012-09-12,,Tacuarembó,,,,-31.6667,-56.04,CAT_05,Residuos y basura,Envases de plaguicidas,Envases de plaguicidas,Contaminación del suelo.,,,,,,,historico_2010_2019,2012,9,3,37,2,0,Sep
URY-201200090,2012-09-13,2012-09-13,,Cerro Largo,Acegua,,,-32.3008,-54.132,CAT_05,Residuos y basura,Residuos,Residuos,Tierra contaminada.,,,,,,,historico_2010_2019,2012,9,3,37,3,0,Sep
URY-201200089,2012-09-13,2012-09-13,,Artigas,,,,-30.2598,-56.411,CAT_05,Residuos y basura,Residuos,Residuos,Desembocadura Río Arapey.,,,,,,,historico_2010_2019,2012,9,3,37,3,0,Sep
URY-201200091,2012-09-17,2012-09-17,,Canelones,Pando,,,-34.5101,-56.2544,CAT_05,Residuos y basura,Residuos,Residuos,,,,,,,,historico_2010_2019,2012,9,3,38,0,0,Sep
URY-201200092,2012-09-18,2012-09-18,,Canelones,Parque del Plata,,,-34.5481,-56.4289,CAT_09,Otro problema ambiental,Sustancias peligrosas,Sustancias peligrosas,ANCAP.,,,,,,,historico_2010_2019,2012,9,3,38,1,0,Sep
URY-201200093,2012-09-20,2012-09-20,,Soriano,Cardona,,,-33.5346,-57.9225,CAT_05,Residuos y basura,Residuos,Residuos,Vertedero residuos.,,,,,,,historico_2010_2019,2012,9,3,38,3,0,Sep
URY-201200094,2012-10-03,2012-10-03,,Canelones,Las Piedras,,,-34.6028,-56.2563,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,7 Islas.,,,,,,,historico_2010_2019,2012,10,4,40,2,0,Oct
URY-201200095,2012-10-04,2012-10-04,,Montevideo,Punta Carretas,,,-34.6747,-56.3182,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,IMM. Aguas servidas.,,,,,,,historico_2010_2019,2012,10,4,40,3,0,Oct
URY-201200096,2012-10-08,2012-10-08,,Colonia,Nueva Helvecia,,,-34.4019,-57.7664,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,10,4,41,0,0,Oct
URY-201200097,2012-10-09,2012-10-09,,Florida,,,,-34.2269,-56.056,CAT_05,Residuos y basura,Residuos,Residuos,Planta de encapsulamiento.,,,,,,,historico_2010_2019,2012,10,4,41,1,0,Oct
URY-201200098,2012-10-10,2012-10-10,,Montevideo,,,,-34.8392,-56.2312,CAT_05,Residuos y basura,Residuos,Residuos,Basural. Itapeby y Costanera. IMM.,,,,,,,historico_2010_2019,2012,10,4,41,2,0,Oct
URY-201200099,2012-10-12,2012-10-12,,Paysandú,Paysandu,,,-32.1513,-58.0924,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,"Aserradero, incinerador.",,,,,,,historico_2010_2019,2012,10,4,41,4,0,Oct
URY-201200101,2012-10-19,2012-10-19,,San José,Ciudad del Plata,,,-34.5746,-56.6168,CAT_05,Residuos y basura,Residuos,Residuos,Vertedero residuos.,,,,,,,historico_2010_2019,2012,10,4,42,4,0,Oct
URY-201200100,2012-10-19,2012-10-19,,Maldonado,,,,-34.7803,-55.0115,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,"Areneras, Planta industrial PA.",,,,,,,historico_2010_2019,2012,10,4,42,4,0,Oct
URY-201200102,2012-10-22,2012-10-22,,Salto,,,,-31.4086,-57.9406,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,,,,,,,,historico_2010_2019,2012,10,4,43,0,0,Oct
URY-201100065,2012-10-24,2012-10-24,,Rivera,Rivera,,,-30.7088,-55.7319,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,,,,,,,,historico_2010_2019,2012,10,4,43,2,0,Oct
URY-201200103,2012-10-29,2012-10-29,,Lavalleja,Paso La Calera,,,-34.496,-55.1636,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Restos de animales muertos sobre cuenca Rio Santa Lucía.,,,,,,,historico_2010_2019,2012,10,4,44,0,0,Oct
